ClaimID,EmployeeID,EmployeeName,Role,Department,ClaimDate,ClaimTime,SubmissionDate,LateSubmission,Category,VendorID,VendorName,VendorType,Country,Currency,ExchangeRate,AmountLocal,AmountAUD,ReceiptID,SplitClaimFlag,NightTimeClaim,WeekendClaim,PolicyBreach,ApproverID,ApproverName,SelfApproval,PostedToAP,Approved,Notes,HighFreqVendor,DuplicateReceipt,SplitDetection,RiskScoreSimple
CLM000607,EMP061,Employee 61,Pharmacist,Outpatient,2024-12-01,13:50:41,2024-12-01,False,Medical Supplies,VEN0036,Vendor 36 - Hotel,Courier,AU,INR,0.018,839.56,15.11,RCT264845,False,False,True,False,APR007,Approver 7,False,True,True,Urgent supply,False,False,False,1
CLM000608,EMP035,Employee 35,Lab Tech,Surgery,2024-03-30,06:40:18,2024-04-01,False,Conference,VEN0063,Vendor 63 - TaxiCo,LocalShop,AU,AUD,1.0,2250.19,2250.19,RCT573066,False,False,True,False,APR012,Approver 12,False,True,True,Training course approved,False,False,False,1
CLM000609,EMP067,Employee 67,Nurse,Administration,2024-04-13,03:17:58,2024-06-01,True,Conference,VEN0054,Vendor 54 - ConferenceOrganizer,Catering,AU,AUD,1.0,3478.09,3478.09,RCT626138,False,True,True,False,APR009,Approver 9,False,True,True,,False,False,False,3
CLM000610,EMP062,Employee 62,Lab Tech,Outpatient,2024-07-31,08:37:28,2024-09-26,True,Medical Supplies,VEN0089,Vendor 89 - Courier,MedicalSupplier,AU,AUD,1.0,596.83,596.83,RCT881410,False,False,False,False,APR003,Approver 3,False,False,False,Missing PO noted,False,False,False,1
CLM000611,EMP073,Employee 73,Nurse,Emergency,2024-10-14,03:24:21,2025-02-11,True,Courier,VEN0109,Vendor 109 - SubscriptionService,SubscriptionService,CN,AUD,1.0,347.47,347.47,RCT962253,False,True,False,True,APR013,Approver 13,False,True,True,Missing PO noted,False,False,False,4
CLM000612,EMP075,Employee 75,Nurse,Surgery,2024-07-18,07:39:03,2024-08-11,False,Courier,VEN0096,Vendor 96 - ConferenceOrganizer,UniformShop,AU,AUD,1.0,72.27,72.27,RCT320069,False,False,False,False,APR002,Approver 2,False,True,True,,False,False,False,0
CLM000613,EMP054,Employee 54,Nurse,Surgery,2024-05-01,20:54:29,2024-06-02,True,Taxi,VEN0092,Vendor 92 - Catering,SubscriptionService,AU,AUD,1.0,57.11,57.11,RCT559990,False,False,False,False,APR005,Approver 5,False,True,False,,False,False,False,1
CLM000614,EMP064,Employee 64,Technician,Emergency,2024-07-13,02:27:48,2024-09-24,True,Parking,VEN0090,Vendor 90 - ConferenceOrganizer,Hotel,AU,AUD,1.0,20.07,20.07,RCT819074,False,True,True,False,APR003,Approver 3,False,True,True,,False,False,False,3
CLM000615,EMP041,Employee 41,Physio,Emergency,2024-12-24,08:04:20,2025-04-06,True,Training,VEN0031,Vendor 31 - Hotel,LocalShop,AU,AUD,1.0,933.41,933.41,RCT760434,False,False,False,False,APR016,Approver 16,False,True,False,,False,False,False,1
CLM000616,EMP059,Employee 59,Physio,Emergency,2024-07-26,03:52:57,2024-07-26,False,Uniforms,VEN0098,Vendor 98 - SubscriptionService,TaxiCo,AU,AUD,1.0,59.13,59.13,RCT573469,False,True,False,False,APR010,Approver 10,False,True,True,Retrospective claim,False,False,False,1
CLM000617,EMP018,Employee 18,Technician,Emergency,2024-07-08,19:10:59,2024-08-29,True,Uniforms,VEN0015,Vendor 15 - Hotel,TaxiCo,AU,NZD,0.92,13.0,11.96,RCT315893,False,False,False,False,APR012,Approver 12,False,True,True,Conference attendance,False,False,False,1
CLM000618,EMP009,Employee 9,Pharmacist,Surgery,2024-05-31,03:04:57,2024-09-20,True,Subscriptions,VEN0085,Vendor 85 - Catering,TaxiCo,AU,AUD,1.0,19.0,19.0,RCT879241,False,True,False,False,APR016,Approver 16,False,True,True,Missing PO noted,False,False,False,2
CLM000619,EMP023,Employee 23,Admin,Administration,2024-09-15,21:36:09,2024-11-11,True,Training,VEN0068,Vendor 68 - ConferenceOrganizer,TaxiCo,AU,AUD,1.0,1096.46,1096.46,RCT312832,True,False,True,False,APR008,Approver 8,False,True,True,Conference attendance,False,False,False,4
CLM000620,EMP072,Employee 72,Pharmacist,Outpatient,2024-08-22,06:35:04,2024-08-22,False,Taxi,VEN0091,Vendor 91 - ConferenceOrganizer,Courier,AU,AUD,1.0,69.9,69.9,RCT582559,False,False,False,False,APR017,Approver 17,False,True,True,Missing PO noted,False,False,False,0
CLM000621,EMP040,Employee 40,Physio,Emergency,2024-11-03,04:02:13,2025-02-11,True,Medical Supplies,VEN0073,Vendor 73 - Courier,TaxiCo,AU,AUD,1.0,1603.87,1603.87,RCT535214,False,True,True,True,APR001,Approver 1,False,True,True,Retrospective claim,False,False,False,5
CLM000622,EMP074,Employee 74,Physio,Outpatient,2024-02-07,16:46:17,2024-03-06,False,Meals,VEN0039,Vendor 39 - UniformShop,MedicalSupplier,AU,USD,1.5,126.61,189.91,RCT387075,False,False,False,True,APR008,Approver 8,False,True,False,Conference attendance,False,False,False,2
CLM000623,EMP010,Employee 10,Lab Tech,Administration,2024-06-08,13:31:03,2024-06-08,False,Training,VEN0022,Vendor 22 - Hotel,UniformShop,IN,AUD,1.0,499.55,499.55,RCT628896,False,False,True,False,APR007,Approver 7,False,True,True,,False,False,False,1
CLM000624,EMP006,Employee 6,Technician,Emergency,2024-09-05,19:29:08,2024-09-05,False,Medical Supplies,VEN0050,Vendor 50 - LocalShop,ConferenceOrganizer,AU,AUD,1.0,651.85,651.85,RCT515943,False,False,False,False,APR006,Approver 6,False,True,True,Conference attendance,False,False,False,0
CLM000625,EMP041,Employee 41,Physio,Emergency,2024-01-27,15:01:18,2024-04-25,True,Taxi,VEN0120,Vendor 120 - Courier,Hotel,IN,USD,1.5,47.64,71.46,RCT593656,True,False,True,False,APR009,Approver 9,False,True,True,Retrospective claim,False,False,False,4
CLM000626,EMP013,Employee 13,Physio,Emergency,2024-10-14,13:00:44,2024-10-14,False,Uniforms,VEN0120,Vendor 120 - Courier,Hotel,IN,AUD,1.0,35.18,35.18,RCT386525,True,False,False,False,APR015,Approver 15,False,True,True,Missing PO noted,False,False,False,2
CLM000627,EMP058,Employee 58,Pharmacist,Outpatient,2024-01-19,12:13:49,2024-01-19,False,Parking,VEN0020,Vendor 20 - TaxiCo,LocalShop,AU,AUD,1.0,22.35,22.35,RCT207786,True,False,False,False,APR018,Approver 18,False,True,True,Training course approved,False,False,False,2
CLM000628,EMP003,Employee 3,Doctor,Surgery,2024-05-25,20:37:35,2024-05-25,False,Uniforms,VEN0042,Vendor 42 - TaxiCo,LocalShop,AU,AUD,1.0,634.88,634.88,RCT115267,False,False,True,True,APR004,Approver 4,False,True,False,Missing PO noted,False,False,False,3
CLM000629,EMP013,Employee 13,Physio,Emergency,2024-03-06,10:51:49,2024-03-06,False,Conference,VEN0005,Vendor 5 - Catering,LocalShop,AU,AUD,1.0,3946.8,3946.8,RCT438354,False,False,False,False,APR010,Approver 10,False,True,True,Training course approved,False,False,False,0
CLM000630,EMP066,Employee 66,Physio,Surgery,2024-02-11,15:54:18,2024-02-23,False,Medical Supplies,VEN0028,Vendor 28 - SubscriptionService,ConferenceOrganizer,AU,AUD,1.0,3539.51,3539.51,RCT112563,False,False,True,True,APR007,Approver 7,False,True,True,,False,False,False,3
CLM000631,EMP028,Employee 28,Physio,Surgery,2024-12-09,05:02:36,2025-02-26,True,Taxi,VEN0111,Vendor 111 - ConferenceOrganizer,LocalShop,US,AUD,1.0,36.42,36.42,RCT206759,False,False,False,False,APR002,Approver 2,False,True,True,Urgent supply,False,False,False,1
CLM000632,EMP072,Employee 72,Pharmacist,Outpatient,2024-09-02,14:19:06,2024-11-14,True,Meals,VEN0054,Vendor 54 - ConferenceOrganizer,Catering,AU,AUD,1.0,12.73,12.73,RCT448176,False,False,False,False,APR009,Approver 9,False,True,True,,False,False,False,1
CLM000633,EMP059,Employee 59,Physio,Emergency,2024-08-24,05:14:30,2024-12-20,True,Taxi,VEN0055,Vendor 55 - MedicalSupplier,ConferenceOrganizer,AU,AUD,1.0,7.16,7.16,RCT627874,False,False,True,False,APR018,Approver 18,False,True,True,Missing PO noted,False,False,False,2
CLM000634,EMP025,Employee 25,Doctor,Administration,2024-06-15,18:45:24,2024-06-15,False,Meals,VEN0046,Vendor 46 - ConferenceOrganizer,LocalShop,AU,AUD,1.0,169.93,169.93,RCT411023,False,False,True,True,APR002,Approver 2,False,True,False,Conference attendance,False,False,False,3
CLM000635,EMP009,Employee 9,Pharmacist,Surgery,2024-10-14,14:19:44,2025-02-07,True,Training,VEN0093,Vendor 93 - UniformShop,MedicalSupplier,AU,AUD,1.0,283.46,283.46,RCT141531,False,False,False,False,APR014,Approver 14,False,True,True,Urgent supply,False,False,False,1
CLM000636,EMP012,Employee 12,Pharmacist,Outpatient,2024-05-13,11:16:49,2024-07-16,True,Uniforms,VEN0046,Vendor 46 - ConferenceOrganizer,LocalShop,AU,USD,1.5,659.66,989.49,RCT940383,False,False,False,True,APR014,Approver 14,False,True,True,,False,False,False,3
CLM000637,EMP011,Employee 11,Technician,Surgery,2024-01-26,20:10:22,2024-01-26,False,Conference,VEN0104,Vendor 104 - SubscriptionService,UniformShop,AU,AUD,1.0,349.38,349.38,RCT248407,False,False,False,False,APR002,Approver 2,False,True,True,Retrospective claim,False,False,False,0
CLM000638,EMP043,Employee 43,Nurse,Surgery,2024-01-31,00:03:53,2024-03-13,True,Meals,VEN0106,Vendor 106 - LocalShop,Catering,IN,AUD,1.0,47.31,47.31,RCT356822,False,True,False,False,APR009,Approver 9,False,False,True,Conference attendance,False,False,False,2
CLM000639,EMP063,Employee 63,Admin,Pharmacy,2024-02-01,14:53:41,2024-02-08,False,Medical Supplies,VEN0058,Vendor 58 - TaxiCo,MedicalSupplier,IN,AUD,1.0,501.87,501.87,RCT629837,False,False,False,False,APR011,Approver 11,False,True,True,Conference attendance,False,False,False,0
CLM000640,EMP049,Employee 49,Admin,Administration,2024-11-27,19:16:50,2024-11-27,False,Accommodation,VEN0027,Vendor 27 - ConferenceOrganizer,LocalShop,AU,AUD,1.0,230.78,230.78,RCT260221,False,False,False,False,APR014,Approver 14,False,True,True,Conference attendance,False,False,False,0
CLM000641,EMP063,Employee 63,Admin,Pharmacy,2024-01-28,10:39:31,2024-04-04,True,Training,VEN0106,Vendor 106 - LocalShop,Catering,IN,AUD,1.0,1834.45,1834.45,RCT401950,False,False,True,False,APR010,Approver 10,False,True,True,Missing PO noted,False,False,False,2
CLM000642,EMP075,Employee 75,Nurse,Surgery,2024-05-24,11:56:41,2024-09-20,True,Taxi,VEN0012,Vendor 12 - UniformShop,Courier,US,AUD,1.0,36.51,36.51,RCT528644,False,False,False,False,APR009,Approver 9,False,True,True,Urgent supply,False,False,False,1
CLM000643,EMP010,Employee 10,Lab Tech,Administration,2024-10-26,01:27:07,2024-10-26,False,Taxi,VEN0011,Vendor 11 - LocalShop,SubscriptionService,AU,AUD,1.0,18.95,18.95,RCT830286,False,True,True,False,APR004,Approver 4,False,True,False,Urgent supply,False,False,False,2
CLM000644,EMP052,Employee 52,Pharmacist,Pharmacy,2024-09-02,01:56:02,2024-09-02,False,Meals,VEN0098,Vendor 98 - SubscriptionService,TaxiCo,AU,AUD,1.0,25.9,25.9,RCT577595,False,True,False,False,APR006,Approver 6,False,True,True,,False,False,False,1
CLM000645,EMP010,Employee 10,Lab Tech,Administration,2024-10-26,13:20:31,2024-10-26,False,Meals,VEN0066,Vendor 66 - Courier,Catering,AU,AUD,1.0,25.97,25.97,RCT714633,False,False,True,False,APR012,Approver 12,False,True,True,Missing PO noted,False,False,False,1
CLM000646,EMP063,Employee 63,Admin,Pharmacy,2024-04-27,03:07:05,2024-07-07,True,Subscriptions,VEN0087,Vendor 87 - Catering,ConferenceOrganizer,AU,AUD,1.0,17.39,17.39,RCT422939,False,True,True,False,APR015,Approver 15,False,True,True,Urgent supply,False,False,False,3
CLM000647,EMP002,Employee 2,Lab Tech,Outpatient,2024-11-12,10:21:03,2025-03-10,True,Uniforms,VEN0069,Vendor 69 - Courier,SubscriptionService,CN,AUD,1.0,83.15,83.15,RCT832964,True,False,False,False,APR003,Approver 3,False,True,True,Retrospective claim,False,False,False,3
CLM000648,EMP019,Employee 19,Physio,Outpatient,2024-06-10,21:04:56,2024-06-10,False,Medical Supplies,VEN0051,Vendor 51 - UniformShop,UniformShop,NZ,AUD,1.0,265.99,265.99,RCT295454,False,False,False,False,APR015,Approver 15,False,True,True,Training course approved,False,False,False,0
CLM000649,EMP001,Employee 1,Lab Tech,Emergency,2024-03-19,03:03:06,2024-06-30,True,Accommodation,VEN0046,Vendor 46 - ConferenceOrganizer,LocalShop,AU,AUD,1.0,148.83,148.83,RCT528649,False,True,False,False,APR009,Approver 9,False,True,True,,False,False,False,2
CLM000650,EMP022,Employee 22,Technician,Emergency,2024-04-17,13:57:01,2024-04-17,False,Medical Supplies,VEN0119,Vendor 119 - Hotel,Courier,AU,AUD,1.0,894.45,894.45,RCT805486,False,False,False,False,APR013,Approver 13,False,True,True,,False,False,False,0
CLM000651,EMP020,Employee 20,Admin,Emergency,2024-02-07,22:18:58,2024-02-25,False,Taxi,VEN0034,Vendor 34 - TaxiCo,UniformShop,AU,AUD,1.0,101.93,101.93,RCT898347,False,False,False,True,APR017,Approver 17,False,True,False,Urgent supply,False,False,False,2
CLM000652,EMP042,Employee 42,Admin,Pharmacy,2024-05-02,18:49:19,2024-08-05,True,Subscriptions,VEN0062,Vendor 62 - Catering,UniformShop,AU,AUD,1.0,39.61,39.61,RCT160022,True,False,False,False,APR012,Approver 12,False,True,True,Training course approved,False,False,False,3
CLM000653,EMP017,Employee 17,Admin,Emergency,2024-01-10,21:16:25,2024-03-08,True,Training,VEN0038,Vendor 38 - UniformShop,Catering,AU,USD,1.5,2167.6,3251.4,RCT486326,False,False,False,False,APR007,Approver 7,False,True,True,Missing PO noted,False,False,False,1
CLM000654,EMP004,Employee 4,Nurse,Administration,2024-12-31,07:13:33,2025-02-25,True,Conference,VEN0117,Vendor 117 - UniformShop,Courier,AU,AUD,1.0,2833.55,2833.55,RCT946785,False,False,False,False,APR016,Approver 16,False,True,True,Urgent supply,False,False,False,1
CLM000655,EMP023,Employee 23,Admin,Administration,2024-06-15,21:48:13,2024-06-15,False,Subscriptions,VEN0006,Vendor 6 - UniformShop,Hotel,AU,INR,0.018,81.85,1.47,RCT503553,False,False,True,False,APR012,Approver 12,False,True,True,Retrospective claim,False,False,False,1
CLM000656,EMP053,Employee 53,Physio,Emergency,2024-01-13,12:32:49,2024-01-27,False,Taxi,VEN0001,Vendor 1 - LocalShop,UniformShop,US,AUD,1.0,44.79,44.79,RCT675402,False,False,True,False,APR002,Approver 2,False,True,True,Training course approved,False,False,False,1
CLM000657,EMP003,Employee 3,Doctor,Surgery,2024-03-23,10:50:25,2024-03-23,False,Accommodation,VEN0056,Vendor 56 - MedicalSupplier,LocalShop,NZ,AUD,1.0,59.67,59.67,RCT556018,False,False,True,False,APR018,Approver 18,False,True,True,Missing PO noted,False,False,False,1
CLM000658,EMP007,Employee 7,Nurse,Surgery,2024-04-10,18:36:48,2024-04-29,False,Subscriptions,VEN0002,Vendor 2 - ConferenceOrganizer,Catering,AU,AUD,1.0,68.37,68.37,RCT660509,False,False,False,False,APR015,Approver 15,False,True,True,Retrospective claim,False,False,False,0
CLM000659,EMP004,Employee 4,Nurse,Administration,2024-01-26,02:11:13,2024-03-15,True,Medical Supplies,VEN0019,Vendor 19 - MedicalSupplier,UniformShop,AU,AUD,1.0,625.49,625.49,RCT860247,False,True,False,False,APR016,Approver 16,False,True,True,,False,False,False,2
CLM000660,EMP071,Employee 71,Physio,Radiology,2024-04-23,03:17:23,2024-04-23,False,Training,VEN0006,Vendor 6 - UniformShop,Hotel,AU,AUD,1.0,1216.57,1216.57,RCT297296,False,True,False,False,APR018,Approver 18,False,False,True,,False,False,False,1
CLM000661,EMP040,Employee 40,Physio,Emergency,2024-04-30,19:06:32,2024-04-30,False,Meals,VEN0120,Vendor 120 - Courier,Hotel,IN,AUD,1.0,40.85,40.85,RCT544280,False,False,False,False,APR010,Approver 10,False,True,True,Training course approved,False,False,False,0
CLM000662,EMP056,Employee 56,Pharmacist,Emergency,2024-02-11,23:50:44,2024-05-09,True,Conference,VEN0040,Vendor 40 - ConferenceOrganizer,TaxiCo,AU,AUD,1.0,3020.85,3020.85,RCT955793,False,False,True,False,APR002,Approver 2,False,True,True,Missing PO noted,False,False,False,2
CLM000663,EMP073,Employee 73,Nurse,Emergency,2024-11-25,19:41:30,2025-01-26,True,Meals,VEN0041,Vendor 41 - Hotel,TaxiCo,AU,USD,1.5,29.79,44.69,RCT386735,False,False,False,False,APR016,Approver 16,False,True,True,Conference attendance,False,False,False,1
CLM000664,EMP043,Employee 43,Nurse,Surgery,2024-01-23,08:18:07,2024-03-31,True,Training,VEN0056,Vendor 56 - MedicalSupplier,LocalShop,NZ,AUD,1.0,1854.07,1854.07,RCT949785,False,False,False,False,APR017,Approver 17,False,True,True,Urgent supply,False,False,False,1
CLM000665,EMP006,Employee 6,Technician,Emergency,2024-11-12,18:15:35,2024-11-12,False,Subscriptions,VEN0033,Vendor 33 - TaxiCo,TaxiCo,CN,AUD,1.0,14.66,14.66,RCT810828,False,False,False,False,APR012,Approver 12,False,True,True,Training course approved,False,False,False,0
CLM000666,EMP035,Employee 35,Lab Tech,Surgery,2024-09-29,02:45:31,2024-09-29,False,Medical Supplies,VEN0091,Vendor 91 - ConferenceOrganizer,Courier,AU,AUD,1.0,426.33,426.33,RCT708576,False,True,True,False,APR005,Approver 5,False,True,True,Conference attendance,False,False,False,2
CLM000667,EMP040,Employee 40,Physio,Emergency,2024-09-27,00:20:26,2024-11-17,True,Medical Supplies,VEN0051,Vendor 51 - UniformShop,UniformShop,NZ,AUD,1.0,1229.56,1229.56,RCT884735,False,True,False,False,APR018,Approver 18,False,True,True,Training course approved,False,False,False,2
CLM000668,EMP038,Employee 38,Lab Tech,Administration,2024-05-26,21:18:17,2024-05-26,False,Meals,VEN0005,Vendor 5 - Catering,LocalShop,AU,AUD,1.0,26.06,26.06,RCT472856,False,False,True,False,APR001,Approver 1,False,True,True,Training course approved,False,False,False,1
CLM000669,EMP022,Employee 22,Technician,Emergency,2024-08-31,02:30:59,2024-12-20,True,Uniforms,VEN0085,Vendor 85 - Catering,TaxiCo,AU,AUD,1.0,130.06,130.06,RCT417393,False,True,True,False,APR005,Approver 5,False,True,True,Missing PO noted,False,False,False,3
CLM000670,EMP036,Employee 36,Lab Tech,Surgery,2024-02-04,12:07:05,2024-02-04,False,Courier,VEN0116,Vendor 116 - UniformShop,MedicalSupplier,AU,AUD,1.0,44.31,44.31,RCT784925,False,False,True,False,APR011,Approver 11,False,True,False,Training course approved,False,False,False,1
CLM000671,EMP067,Employee 67,Nurse,Administration,2024-01-09,19:59:28,2024-02-17,True,Meals,VEN0099,Vendor 99 - SubscriptionService,UniformShop,AU,AUD,1.0,8.95,8.95,RCT881565,False,False,False,False,APR016,Approver 16,False,True,True,Training course approved,False,False,False,1
CLM000672,EMP046,Employee 46,Lab Tech,Pharmacy,2024-02-08,02:42:02,2024-04-09,True,Conference,VEN0023,Vendor 23 - MedicalSupplier,SubscriptionService,AU,AUD,1.0,2084.98,2084.98,RCT293871,False,True,False,False,APR006,Approver 6,False,True,True,,False,False,False,2
CLM000673,EMP007,Employee 7,Nurse,Surgery,2024-07-20,09:47:52,2024-11-11,True,Taxi,VEN0005,Vendor 5 - Catering,LocalShop,AU,AUD,1.0,30.92,30.92,RCT890110,False,False,True,False,APR005,Approver 5,False,True,True,Retrospective claim,False,False,False,2
CLM000674,EMP028,Employee 28,Physio,Surgery,2024-06-22,03:57:20,2024-06-22,False,Training,VEN0094,Vendor 94 - TaxiCo,Catering,AU,AUD,1.0,366.12,366.12,RCT269041,False,True,True,False,APR004,Approver 4,False,True,True,Retrospective claim,False,False,False,2
CLM000675,EMP035,Employee 35,Lab Tech,Surgery,2024-03-07,06:51:37,2024-03-31,False,Subscriptions,VEN0109,Vendor 109 - SubscriptionService,SubscriptionService,CN,AUD,1.0,89.18,89.18,RCT148408,False,False,False,False,APR003,Approver 3,False,True,True,Missing PO noted,False,False,False,0
CLM000676,EMP036,Employee 36,Lab Tech,Surgery,2024-05-01,07:48:17,2024-05-01,False,Courier,VEN0079,Vendor 79 - Catering,Catering,NZ,AUD,1.0,66.45,66.45,RCT635392,False,False,False,False,APR008,Approver 8,False,True,True,Training course approved,False,False,False,0
CLM000677,EMP023,Employee 23,Admin,Administration,2024-02-22,00:49:57,2024-02-22,False,Meals,VEN0096,Vendor 96 - ConferenceOrganizer,UniformShop,AU,AUD,1.0,11.44,11.44,RCT864521,False,True,False,False,APR017,Approver 17,False,True,True,,False,False,False,1
CLM000678,EMP064,Employee 64,Technician,Emergency,2024-04-08,08:36:35,2024-08-06,True,Subscriptions,VEN0001,Vendor 1 - LocalShop,UniformShop,US,AUD,1.0,35.35,35.35,RCT760150,False,False,False,False,APR009,Approver 9,False,True,True,Retrospective claim,False,False,False,1
CLM000679,EMP042,Employee 42,Admin,Pharmacy,2024-08-22,04:27:56,2024-10-02,True,Taxi,VEN0002,Vendor 2 - ConferenceOrganizer,Catering,AU,NZD,0.92,20.2,18.58,RCT497349,False,True,False,False,APR010,Approver 10,False,True,True,,False,False,False,2
CLM000680,EMP018,Employee 18,Technician,Emergency,2024-05-07,21:08:33,2024-05-07,False,Training,VEN0099,Vendor 99 - SubscriptionService,UniformShop,AU,AUD,1.0,1867.99,1867.99,RCT253437,False,False,False,False,EMP018,Employee 18,True,False,True,,False,False,False,3
CLM000681,EMP060,Employee 60,Lab Tech,Emergency,2024-10-30,04:06:08,2024-10-30,False,Uniforms,VEN0081,Vendor 81 - TaxiCo,UniformShop,AU,AUD,1.0,52.37,52.37,RCT961240,False,True,False,False,APR005,Approver 5,False,True,True,,False,False,False,1
CLM000682,EMP057,Employee 57,Technician,Radiology,2024-12-14,06:23:11,2025-02-08,True,Uniforms,VEN0030,Vendor 30 - Hotel,Hotel,NZ,AUD,1.0,148.45,148.45,RCT461940,False,False,True,False,APR016,Approver 16,False,True,True,Retrospective claim,False,False,False,2
